"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
2640468333,"271b9b36-b060-4f97-b438-81edb970a1a0","SEABCRU-occur-0006926","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus pusillus","","SPECIES","Rhinolophus pusillus Temminck, 1834","Rhinolophus pusillus","","ID","Plawangan Cave, Sleman Regency, Gunung Merapi National Park","Daerah Istimewa Yogyakarta","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-7.58682,110.430393,NA,NA,1100,NA,NA,NA,2018-05-04,4,5,2018,2432639,2432639,"HUMAN_OBSERVATION","","","","MZB.Mamm.40587","Maharadatunkamsi",NA,"CC_BY_NC_4_0","","Maharadatunkamsi",NA,"",2023-08-25 13:36:31.817,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2640468306,"271b9b36-b060-4f97-b438-81edb970a1a0","SEABCRU-occur-0006945","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Bungur Cave","West Jawa","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-7.6754,108.092,NA,NA,NA,NA,NA,NA,2018-08-03,3,8,2018,2432641,2432641,"HUMAN_OBSERVATION","","","","D847","Maharadatunkamsi",NA,"CC_BY_NC_4_0","","Maharadatunkamsi",NA,"",2023-08-25 13:36:31.272,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460063,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003850","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-03,3,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH246","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.807,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460062,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003851","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-03,3,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH247","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.807,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460044,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003864","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-06,6,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH260","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.803,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460039,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003860","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-04,4,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH256","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.804,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460020,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003873","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-06,6,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH269","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.691,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640460005,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003875","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-06,6,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH271","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.689,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459992,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003812","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-02,2,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH208","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.688,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459986,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003815","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-02,2,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH211","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.685,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459980,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003826","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-02,2,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH222","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.684,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459979,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003827","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-03,3,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH223","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.687,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459973,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003834","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-03,3,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH230","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.684,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459972,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003830","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Sumber Rejo","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.63,104.37,NA,NA,NA,NA,NA,NA,2012-03-03,3,3,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WH226","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.687,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459965,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004250","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ135","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.681,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459960,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004295","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ187","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.682,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459958,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004296","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ188","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.68,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459954,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004251","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ136","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.681,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459949,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004262","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ150","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.679,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459948,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004258","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ144","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.679,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459936,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004263","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ151","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.678,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459927,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004277","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ168","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.676,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459925,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004280","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ171","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.675,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459899,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003367","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.519722,104.45,NA,NA,NA,NA,NA,NA,2011-07-28,28,7,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR069","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.673,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459886,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004217","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ099","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.672,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459882,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004221","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ103","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.669,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459863,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004233","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ115","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.664,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459856,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003383","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.519722,104.45,NA,NA,NA,NA,NA,NA,2011-07-30,30,7,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR086","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.664,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459854,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004234","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ116","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.668,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459851,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004236","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ118","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.663,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459849,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003392","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.519722,104.45,NA,NA,NA,NA,NA,NA,2011-07-30,30,7,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR095","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.662,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459844,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004238","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ121","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.663,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459841,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003396","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-4.94,103.89,NA,NA,540,NA,NA,NA,2011-08-01,1,8,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR099","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.661,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459838,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003391","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.519722,104.45,NA,NA,NA,NA,NA,NA,2011-07-30,30,7,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR094","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.662,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459834,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004241","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-06,6,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ126","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.66,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459828,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003399","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-4.94,103.89,NA,NA,534,NA,NA,NA,2011-08-01,1,8,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR102","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.66,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459827,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0004249","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Way Canguk","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.65,104.4,NA,NA,NA,NA,NA,NA,2012-05-07,7,5,2012,2432641,2432641,"HUMAN_OBSERVATION","","","","WCJ134","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.658,"","CONTINENT_DERIVED_FROM_COORDINATES"
2640459808,"20a7d0be-5166-4b11-91ca-2c535ee904e3","SEABCRU-occur-0003326","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","Rhinolophus affinis","","SPECIES","Rhinolophus affinis Horsfield, 1823","Rhinolophus affinis","","ID","Suka Raja","Sumatra","PRESENT",NA,"768e0109-68c6-4611-b8be-df2ae01aa470",-5.519722,104.45,NA,NA,NA,NA,NA,NA,2011-07-25,25,7,2011,2432641,2432641,"HUMAN_OBSERVATION","","","","SR028","Joe Chun-Chia Huang",NA,"CC_BY_NC_4_0","","Joe Chun-Chia Huang",NA,"",2023-08-25 13:15:44.654,"","CONTINENT_DERIVED_FROM_COORDINATES"
